"","id","location","year","month","day","fhours","Gear","catch","nao","amo","oisst","BATHY.DEPTH","lon","lat","Abundance"
"13175","90460_155073_18808","can",2004,9,20,6,"RR",0,0.046999998,0.221,13.7399997711182,139,-63.2433333333333,44.3472222222222,NA
"13176","90461_155387_18809","can",2004,9,23,14.5142377260982,"RR",1,-0.671999991,0.221,14.0999994277954,44,-63.1651666666667,44.5995,NA
"13177","90462_159242_18810","can",2004,9,23,2,"RR",1,-0.671999991,0.221,14.0999994277954,33,-63.4116666666667,44.5569444444444,NA
"13178","90464_101576_18811","can",2004,9,23,48,"RR",1,-0.671999991,0.221,14.0999994277954,49,-63.5333333333333,44.3333333333333,NA
"13179","90466_152076_18812","can",2004,9,23,17.5,"RR",1,-0.671999991,0.221,14.0999994277954,42,-63.1666666666667,44.6,NA
"13180","90467_160561_18813","can",2004,9,23,14.2825471698113,"RR",1,-0.671999991,0.221,14.0999994277954,42,-63.1833333333333,44.6,NA
"13181","90468_160554_18814","can",2004,9,23,6.5,"RR",1,-0.671999991,0.221,14.0999994277954,49,-63.5333333333333,44.3333333333333,NA
"13182","90468_160554_18815","can",2004,9,23,6.5,"RR",1,-0.671999991,0.221,14.0999994277954,38,-63.1866666666667,44.6125,NA
"13183","90471_151101_18816","can",2004,9,23,6.5,"RR",1,-0.671999991,0.221,14.0999994277954,31,-63.1005555555556,44.6311666666667,NA
"13184","90472_106186_18817","can",2004,9,23,5,"RR",1,-0.671999991,0.221,14.0999994277954,42,-63.1666666666667,44.6,NA
"13185","90474_160322_18818","can",2004,9,23,5,"RR",1,-0.671999991,0.221,14.0999994277954,42,-63.1666666666667,44.6,NA
"13186","90478_159252_18819","can",2004,9,23,4.5,"RR",1,-0.671999991,0.221,14.0999994277954,43,-63.1041666666667,44.62,NA
"13187","90478_159252_18820","can",2004,9,23,4.5,"RR",1,-0.671999991,0.221,14.0999994277954,40,-63.1033333333333,44.6241666666667,NA
"13188","90478_159252_18821","can",2004,9,23,4.5,"RR",1,-0.671999991,0.221,14.0999994277954,36,-63.1063888888889,44.6283333333333,NA
"13189","90483_152200_18822","can",2004,9,23,11,"RR",2,-0.671999991,0.221,14.0999994277954,38,-63.1866666666667,44.6125,NA
"13190","90485_106186_18823","can",2004,9,13,11,"RR",0,-0.158000007,0.221,13.6499996185303,137,-63.1972222222222,44.3694444444444,NA
"13191","90486_106186_18824","can",2004,9,14,11,"RR",0,-0.319999993,0.221,14.0900001525879,40,-63.0833333333333,44.6166666666667,NA
"13192","90487_106295_18825","can",2004,9,22,1,"RR",1,-0.754999995,0.221,13.5999994277954,41,-63.15,44.6,NA
"13193","90488_106186_18826","can",2004,9,22,14.5142377260982,"RR",1,-0.754999995,0.221,13.5999994277954,61,-63.2,44.5333333333333,NA
"13194","90488_106186_18827","can",2004,9,22,14.5142377260982,"RR",1,-0.754999995,0.221,13.5999994277954,32,-63.1833333333333,44.6166666666667,NA
"13195","90496_151955_18828","can",2004,9,24,2,"RR",1,-0.272000015,0.221,14.2699995040894,37,-63.1603333333333,44.5444444444444,NA
"13196","90500_156892_18829","can",2004,9,23,10,"RR",1,-0.671999991,0.221,14.0999994277954,50,-63.3333333333333,44.5333333333333,NA
"13197","90500_156892_18830","can",2004,9,23,10,"RR",1,-0.671999991,0.221,14.0999994277954,41,-63.3325,44.54,NA
"13198","90504_159252_18831","can",2004,9,24,4,"RR",1,-0.272000015,0.221,14.2699995040894,31,-63.1005555555556,44.6311666666667,NA
"13199","90506_160593_18832","can",2004,9,23,3,"RR",1,-0.671999991,0.221,14.0999994277954,38,-63.1866666666667,44.6125,NA
"13200","90508_106295_18833","can",2004,9,23,4,"RR",1,-0.671999991,0.221,14.0999994277954,232,-63.1666666666667,43.6,NA
"13201","90512_155073_18834","can",2004,9,22,5,"RR",1,-0.754999995,0.221,13.5999994277954,42,-63.1833333333333,44.6,NA
"13202","90529_152200_18835","can",2004,9,22,6,"RR",1,-0.754999995,0.221,13.5999994277954,38,-63.1866666666667,44.6125,NA
"13203","90570_104479_18839","can",2004,9,24,16,"RR",2,-0.272000015,0.221,14.2699995040894,53,-64.2166666666667,44.2,NA
"13204","90575_176152_18840","can",2004,9,29,3,"RR",1,0.643000007,0.221,14.2399997711182,43,-63.1338888888889,44.6075,NA
"13205","90576_175992_18841","can",2004,9,29,5,"RR",1,0.643000007,0.221,14.2399997711182,31,-63.1022222222222,44.6316666666667,NA
"13206","90577_175511_18842","can",2004,9,28,7,"RR",1,0.344999999,0.221,14.039999961853,35,-63.0833333333333,44.6,NA
"13207","90578_176139_18843","can",2004,9,28,3,"RR",1,0.344999999,0.221,14.039999961853,44,-63.1,44.6166666666667,NA
"13208","90579_11655_18844","can",2004,9,28,5,"RR",1,0.344999999,0.221,14.039999961853,21,-63.15,44.6333333333333,NA
"13209","90580_175700_18845","can",2004,9,28,2,"RR",1,0.344999999,0.221,14.039999961853,35,-63.1806666666667,44.616,NA
"13210","90586_104317_18846","can",2004,9,22,11.7875440055316,"RR",2,-0.754999995,0.221,13.5999994277954,42,-63.1666666666667,44.6,NA
"13211","90589_155073_18847","can",2004,9,23,8,"RR",2,-0.671999991,0.221,14.0999994277954,42,-63.1666666666667,44.6,NA
"13212","90590_106268_18848","can",2004,9,22,7.05390204053487,"RR",0,-0.754999995,0.221,13.5999994277954,166,-63.6,44.0833333333333,NA
"13213","90591_106268_18849","can",2004,9,17,7.46883745468397,"TL",0,0.565999985,0.221,15.460000038147,152,-63.4833333333333,44.1,NA
"13214","90694_106117_18850","can",2004,9,29,3.94032870177989,"RR",1,0.643000007,0.221,14.2399997711182,44,-64.2413888888889,44.2169444444444,NA
"13215","90694_106117_18851","can",2004,9,29,3.94032870177989,"RR",1,0.643000007,0.221,14.2399997711182,34,-64.2547222222222,44.2188888888889,NA
"13216","90698_155073_18852","can",2004,9,24,12,"RR",3,-0.272000015,0.221,14.2699995040894,42,-63.1666666666667,44.6,NA
"13217","90699_156892_18853","can",2004,9,24,12,"RR",1,-0.272000015,0.221,14.2699995040894,144,-63.2638888888889,44.3333333333333,NA
"13218","90700_104479_18854","can",2004,9,23,8,"RR",1,-0.671999991,0.221,14.0999994277954,53,-64.2166666666667,44.2,NA
"13219","90701_104479_18855","can",2004,9,21,11,"RR",0,-0.805999994,0.221,13.8199996948242,41,-64.25,44.2,NA
"13220","90702_104479_18856","can",2004,9,22,11,"RR",0,-0.754999995,0.221,13.5999994277954,47,-64.2333333333333,44.2,NA
"13221","90703_152200_18857","can",2004,9,26,14.5142377260982,"RR",1,0.287999988,0.221,13.6300001144409,38,-63.1866666666667,44.6125,NA
"13222","90704_106186_18858","can",2004,9,26,4.5,"RR",1,0.287999988,0.221,13.6300001144409,40,-63.0833333333333,44.6166666666667,NA
"13223","90711_156892_18859","can",2004,9,25,12,"RR",0,0.209999993,0.221,14.1399993896484,148,-63.2333333333333,44.2833333333333,NA
"13224","90715_156892_18860","can",2004,9,26,12,"RR",1,0.287999988,0.221,13.6300001144409,50,-63.3333333333333,44.5333333333333,NA
"13225","90718_155073_18861","can",2004,9,26,10,"RR",1,0.287999988,0.221,13.6300001144409,40,-63.0833333333333,44.6166666666667,NA
"13226","90770_106033_18862","can",2004,9,29,20,"RR",0,0.643000007,0.221,14.2399997711182,53,-64.2166666666667,44.2,NA
"13227","90771_152090_18863","can",2004,9,26,19,"RR",1,0.287999988,0.221,13.6300001144409,31,-63.1,44.6333333333333,NA
"13228","90776_160538_18864","can",2004,9,25,17,"RR",1,0.209999993,0.221,14.1399993896484,42,-63.4,44.5333333333333,NA
"13229","90777_152200_18865","can",2004,9,25,11.8333333333333,"RR",2,0.209999993,0.221,14.1399993896484,38,-63.1866666666667,44.6125,NA
"13230","90778_101837_18866","can",2004,9,25,8,"RR",1,0.209999993,0.221,14.1399993896484,44,-63.1,44.6166666666667,NA
"13231","90780_160322_18867","can",2004,9,24,11,"RR",0,-0.272000015,0.221,14.2699995040894,60,-63.3293333333333,44.5,NA
"13232","90781_160322_18868","can",2004,9,25,1,"RR",1,0.209999993,0.221,14.1399993896484,44,-63.1,44.6166666666667,NA
"13233","90782_150064_18869","can",2004,9,14,4,"RR",0,-0.319999993,0.221,14.0900001525879,45,-63.0938888888889,44.6194444444444,NA
"13234","90783_150064_18870","can",2004,9,15,10,"RR",0,-0.179000005,0.221,14.6599998474121,36,-63.0833333333333,44.6333333333333,NA
"13235","90784_150064_18871","can",2004,9,16,10,"RR",0,0.219999999,0.221,15.3899993896484,42,-63.1666666666667,44.6,NA
"13236","90785_150064_18872","can",2004,9,17,10,"RR",0,0.565999985,0.221,15.460000038147,38,-63.1866666666667,44.6125,NA
"13237","90786_150064_18873","can",2004,9,18,10,"RR",0,0.667999983,0.221,15.3099994659424,49,-63.3166666666667,44.5333333333333,NA
"13238","90787_152200_18874","can",2004,9,24,12,"RR",1,-0.272000015,0.221,14.2699995040894,60,-63.3293333333333,44.5,NA
"13239","90789_150064_18875","can",2004,9,24,10,"RR",0,-0.272000015,0.221,14.2699995040894,42,-63.1666666666667,44.6,NA
"13240","90791_150064_18876","can",2004,9,25,6,"RR",1,0.209999993,0.221,14.1399993896484,43,-63.1166666666667,44.6166666666667,NA
"13241","90791_150064_18877","can",2004,9,25,6,"RR",1,0.209999993,0.221,14.1399993896484,36,-63.0833333333333,44.6333333333333,NA
"13242","90794_11655_18878","can",2004,9,30,2,"RR",1,0.769999981,0.221,14.2699995040894,35,-63.3333333333333,44.5666666666667,NA
"13243","90795_106295_18879","can",2004,9,25,6,"RR",2,0.209999993,0.221,14.1399993896484,46,-63,44.6166666666667,NA
"13244","90797_106295_18880","can",2004,9,24,8,"RR",0,-0.272000015,0.221,14.2699995040894,232,-63.1666666666667,43.6,NA
"13245","90798_106268_18881","can",2004,9,24,5,"RR",1,-0.272000015,0.221,14.2699995040894,144,-63.2638888888889,44.3333333333333,NA
"13246","90798_106268_18882","can",2004,9,24,5,"RR",1,-0.272000015,0.221,14.2699995040894,139,-63.2433333333333,44.3472222222222,NA
"13247","90798_106268_18883","can",2004,9,24,5,"RR",1,-0.272000015,0.221,14.2699995040894,137,-63.21,44.3633333333333,NA
"13248","90798_106268_18884","can",2004,9,24,5,"RR",1,-0.272000015,0.221,14.2699995040894,137,-63.1972222222222,44.3694444444444,NA
"13249","90798_106268_18885","can",2004,9,24,5,"RR",1,-0.272000015,0.221,14.2699995040894,138,-63.075,44.4133333333333,NA
"13250","90798_106268_18886","can",2004,9,24,5,"RR",1,-0.272000015,0.221,14.2699995040894,133,-63.0433333333333,44.4266666666667,NA
"13251","90798_106268_18887","can",2004,9,24,5,"RR",1,-0.272000015,0.221,14.2699995040894,138,-63,44.43,NA
"13252","90798_106268_18888","can",2004,9,24,5,"RR",0,-0.272000015,0.221,14.2699995040894,135,-62.8916666666667,44.4633333333333,NA
"13253","90799_176079_18889","can",2004,9,30,6,"RR",1,0.769999981,0.221,14.2699995040894,31,-63.35,44.5833333333333,NA
"13254","90800_3565_18890","can",2004,9,16,8,"RR",0,0.219999999,0.221,15.3899993896484,37,-64.6972222222222,43.8491666666667,NA
"13255","90801_3565_18891","can",2004,9,15,7,"RR",0,-0.179000005,0.221,14.6599998474121,37,-64.6961666666667,43.8466666666667,NA
"13256","90802_3565_18892","can",2004,9,11,4,"RR",0,0.610000014,0.221,13.3999996185303,37,-64.6972222222222,43.8491666666667,NA
"13257","90809_3565_18893","can",2004,9,26,1,"RR",1,0.287999988,0.221,13.6300001144409,43,-63.3303333333333,44.5344444444444,NA
"13258","90816_159252_18894","can",2004,9,25,4,"RR",1,0.209999993,0.221,14.1399993896484,45,-63.0938333333333,44.6194444444444,NA
"13259","90816_159252_18895","can",2004,9,25,4,"RR",1,0.209999993,0.221,14.1399993896484,45,-63.0938888888889,44.6194444444444,NA
"13260","90817_155387_18896","can",2004,9,24,15.5,"RR",0,-0.272000015,0.221,14.2699995040894,44,-63.1,44.6166666666667,NA
"13261","90818_151955_18897","can",2004,9,25,3,"RR",1,0.209999993,0.221,14.1399993896484,69,-63.0972222222222,44.5411111111111,NA
"13262","90819_155387_18898","can",2004,9,25,10,"RR",1,0.209999993,0.221,14.1399993896484,43,-63.1166666666667,44.6166666666667,NA
"13263","90820_160561_18899","can",2004,9,25,6,"RR",1,0.209999993,0.221,14.1399993896484,42,-63.0945,44.6236111111111,NA
"13264","90821_160554_18900","can",2004,9,24,17.5,"RR",0,-0.272000015,0.221,14.2699995040894,69,-63.0972222222222,44.5411111111111,NA
"13265","90822_160554_18901","can",2004,9,25,9,"RR",1,0.209999993,0.221,14.1399993896484,44,-63.1,44.6166666666667,NA
"13266","90823_160561_18902","can",2004,9,24,14.5,"RR",0,-0.272000015,0.221,14.2699995040894,35,-63.0833333333333,44.6,NA
"13267","90824_152076_18903","can",2004,9,24,12,"RR",0,-0.272000015,0.221,14.2699995040894,42,-63.1666666666667,44.6,NA
"13268","90825_160593_18904","can",2004,9,25,4,"RR",2,0.209999993,0.221,14.1399993896484,146,-63.1966666666667,44.1458333333333,NA
"13269","90827_152076_18905","can",2004,9,25,9,"RR",1,0.209999993,0.221,14.1399993896484,43,-63.1338888888889,44.6075,NA
"13270","90828_160593_18906","can",2004,9,24,11,"RR",0,-0.272000015,0.221,14.2699995040894,43,-63.1166666666667,44.6166666666667,NA
"13271","90829_106186_18907","can",2004,9,24,9,"RR",0,-0.272000015,0.221,14.2699995040894,41,-63.15,44.6,NA
"13272","90830_106186_18908","can",2004,9,25,6,"RR",3,0.209999993,0.221,14.1399993896484,44,-63.1,44.6166666666667,NA
"13273","90831_160538_18909","can",2004,9,23,12,"RR",0,-0.671999991,0.221,14.0999994277954,41,-63.15,44.6,NA
"13274","90832_160538_18910","can",2004,9,24,12,"RR",0,-0.272000015,0.221,14.2699995040894,37,-63.3316666666667,44.5466666666667,NA
"13275","90891_160322_18911","can",2004,9,27,2,"RR",1,0.172000006,0.221,13.6799993515015,247,-63.05,43.6166666666667,NA
"13276","90892_160322_18912","can",2004,9,26,9,"RR",0,0.287999988,0.221,13.6300001144409,44,-63.3444444444444,44.5375,NA
"13277","90893_160554_18913","can",2004,9,27,5,"RR",1,0.172000006,0.221,13.6799993515015,41,-63.05,44.6333333333333,NA
"13278","90894_160554_18914","can",2004,9,26,16.5,"RR",0,0.287999988,0.221,13.6300001144409,50,-63.3441666666667,44.527,NA
"13279","90895_160593_18915","can",2004,9,27,1,"RR",1,0.172000006,0.221,13.6799993515015,24,-63.1508333333333,44.6152777777778,NA
"13280","90896_160593_18916","can",2004,9,26,7,"RR",0,0.287999988,0.221,13.6300001144409,36,-63.0833333333333,44.6333333333333,NA
"13281","90922_3565_18917","can",2004,9,26,2,"RR",0,0.287999988,0.221,13.6300001144409,17,-63.2,44.65,NA
"13282","90923_3565_18918","can",2004,9,27,4,"RR",1,0.172000006,0.221,13.6799993515015,44,-63.0902777777778,44.6194444444444,NA
"13283","90923_3565_18919","can",2004,9,27,4,"RR",1,0.172000006,0.221,13.6799993515015,43,-63.0861111111111,44.6236111111111,NA
"13284","90925_106186_18920","can",2004,9,27,1,"RR",1,0.172000006,0.221,13.6799993515015,20,-63.4333333333333,44.5666666666667,NA
"13285","90926_152090_18921","can",2004,9,27,6,"RR",1,0.172000006,0.221,13.6799993515015,40,-63.0833333333333,44.6166666666667,NA
"13286","90928_155559_18922","can",2004,9,27,6,"RR",1,0.172000006,0.221,13.6799993515015,42,-63.0511111111111,44.629,NA
"13287","90929_150064_18923","can",2004,9,23,10,"RR",0,-0.671999991,0.221,14.0999994277954,31,-63.1,44.6333333333333,NA
"13288","90930_101576_18924","can",2004,9,26,7,"RR",3,0.287999988,0.221,13.6300001144409,53,-64.2166666666667,44.2,NA
"13289","90964_3565_18925","can",2004,9,12,9,"RR",0,0.194999993,0.221,13.3999996185303,37,-64.6972222222222,43.8491666666667,NA
"13290","90966_100912_18926","can",2004,9,25,9,"RR",1,0.209999993,0.221,15.1199998855591,339,-65.6,42.0333333333333,NA
"13291","90966_100912_18927","can",2004,9,25,9,"RR",1,0.209999993,0.221,15.1199998855591,669,-65.55,42.05,NA
"13292","90971_106033_18928","can",2004,9,25,8,"RR",2,0.209999993,0.221,14.1399993896484,31,-63.1,44.6333333333333,NA
"13293","90981_106117_18929","can",2004,10,1,1.3970418024652,"RR",1,0.550000012,0.222,14.3199996948242,29,-64.2435,44.2094444444444,NA
"13294","90981_106117_18930","can",2004,10,1,1.3970418024652,"RR",1,0.550000012,0.222,14.3199996948242,32,-64.2358333333333,44.2121666666667,NA
"13295","90981_106117_18931","can",2004,10,1,1.3970418024652,"RR",1,0.550000012,0.222,14.3199996948242,40,-64.2405555555556,44.2163333333333,NA
"13296","90981_106117_18932","can",2004,10,1,1.3970418024652,"RR",1,0.550000012,0.222,14.3199996948242,36,-64.2483333333333,44.2205555555556,NA
"13297","90987_175511_18933","can",2004,10,1,5,"RR",1,0.550000012,0.222,14.3199996948242,53,-63.1,44.5666666666667,NA
"13298","90988_100810_18934","can",2004,10,1,18.5,"RR",1,0.550000012,0.222,14.3199996948242,44,-63.0963333333333,44.6133333333333,NA
"13299","90988_100810_18935","can",2004,10,1,18.5,"RR",1,0.550000012,0.222,14.3199996948242,45,-63.1038888888889,44.6136111111111,NA
"13300","90991_176139_18936","can",2004,10,1,8,"RR",2,0.550000012,0.222,14.3199996948242,44,-63.1,44.6166666666667,NA
"13301","90993_176132_18937","can",2004,10,1,5,"RR",1,0.550000012,0.222,14.3199996948242,32,-63.1333333333333,44.6166666666667,NA
"13302","90994_176152_18938","can",2004,10,1,3.46586654485799,"RR",1,0.550000012,0.222,14.3199996948242,40,-63.0833333333333,44.5833333333333,NA
"13303","90994_176152_18939","can",2004,10,1,3.46586654485799,"RR",1,0.550000012,0.222,14.3199996948242,49,-63.1,44.5833333333333,NA
"13304","90995_175992_18940","can",2004,10,1,2,"RR",1,0.550000012,0.222,14.3199996948242,48,-63.1323333333333,44.5786666666667,NA
"13305","90995_175992_18941","can",2004,10,1,2,"RR",1,0.550000012,0.222,14.3199996948242,48,-63.1325,44.5786666666667,NA
"13306","90999_106198_18942","can",2004,9,25,8,"RR",1,0.209999993,0.221,14.1399993896484,40,-63.0833333333333,44.6166666666667,NA
"13307","91015_104317_18943","can",2004,9,25,12,"RR",1,0.209999993,0.221,14.1399993896484,41,-63.0666666666667,44.6166666666667,NA
"13308","91015_104317_18944","can",2004,9,24,12,"RR",1,-0.272000015,0.221,14.2699995040894,43,-63.1166666666667,44.6166666666667,NA
"13309","91041_104404_18945","can",2004,10,1,12,"HARP",1,0.550000012,0.222,10.1499996185303,78,-66.5833333333333,44.55,NA
"13310","91127_100810_18946","can",2004,10,2,4,"RR",1,0.082000002,0.222,14.2999992370605,44,-63.1,44.6,NA
"13311","91127_100810_18947","can",2004,10,2,4,"RR",1,0.082000002,0.222,14.2999992370605,44,-63.1,44.6091666666667,NA
"13312","91129_175992_18948","can",2004,10,2,7,"RR",2,0.082000002,0.222,14.2999992370605,38,-63.0666666666667,44.6,NA
"13313","91130_176132_18949","can",2004,10,2,5,"RR",1,0.082000002,0.222,14.2999992370605,51,-63.1666666666667,44.5833333333333,NA
"13314","91131_150008_18950","can",2004,10,2,3,"RR",1,0.082000002,0.222,14.2999992370605,44,-63.1,44.6,NA
"13315","91132_176152_18951","can",2004,10,2,2,"RR",1,0.082000002,0.222,14.2999992370605,52,-63.1166666666667,44.5833333333333,NA
"13316","91174_176225_18952","can",2004,10,3,5,"RR",3,-0.680999994,0.222,14.1700000762939,37,-63.2305555555556,44.5905555555556,NA
"13317","91175_175511_18953","can",2004,10,3,14,"RR",1,-0.680999994,0.222,14.1700000762939,51,-63.1666666666667,44.5833333333333,NA
"13318","91176_7757_18954","can",2004,10,3,3,"RR",1,-0.680999994,0.222,14.1700000762939,42,-63.2666666666667,44.5666666666667,NA
"13319","91179_103963_18955","can",2004,10,2,20,"RR",1,0.082000002,0.222,14.2999992370605,53,-63.1777777777778,44.5758333333333,NA
"13320","91179_103963_18956","can",2004,10,1,20,"RR",1,0.550000012,0.222,14.3199996948242,45,-63.1358333333333,44.5975,NA
"13321","91179_103963_18957","can",2004,10,2,20,"RR",1,0.082000002,0.222,14.2999992370605,44,-63.1605555555556,44.5997222222222,NA
"13322","91195_100810_18958","can",2004,10,3,7,"RR",2,-0.680999994,0.222,14.1700000762939,52,-63.1166666666667,44.5833333333333,NA
"13323","91195_100810_18959","can",2004,10,3,7,"RR",1,-0.680999994,0.222,14.1700000762939,50,-63.1333333333333,44.5833333333333,NA
"13324","91231_176225_18960","can",2004,10,4,4,"RR",1,-1.047999978,0.222,12.8899993896484,25,-63.2805555555556,44.5905555555556,NA
"13325","91235_106289_18961","can",2004,10,2,32,"RR",1,0.082000002,0.222,15.1599998474121,339,-65.6,42.0333333333333,NA
"13326","91235_106289_18962","can",2004,10,3,32,"RR",1,-0.680999994,0.222,15.210000038147,295,-65.6166666666667,42.05,NA
"13327","91235_106289_18963","can",2004,10,3,32,"RR",2,-0.680999994,0.222,15.210000038147,417,-65.6166666666667,42.0833333333333,NA
"13328","91312_150008_18964","can",2004,10,4,17.5,"RR",1,-1.047999978,0.222,12.8899993896484,50,-63.1333333333333,44.5833333333333,NA
"13329","91312_150008_18965","can",2004,10,4,17.5,"RR",1,-1.047999978,0.222,12.8899993896484,54,-63.15,44.5833333333333,NA
"13330","91316_176139_18966","can",2004,10,4,3,"RR",1,-1.047999978,0.222,12.8899993896484,44,-63.1,44.6166666666667,NA
